what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1384801740602
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1384801740641
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1384801740676
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1384801740688
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1384801740689
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1384801740690
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1384801740700
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1384801740783
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1384801740839
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1384801740840
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1384801740841
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1384801740842
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1384801740887
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1384801740895
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1384801740906
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1384801740919
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1384801740926
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1384801740943
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1384801740943
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1384801741000
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1384801741016
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1384801741016
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1384801741017
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1384801741066
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1384801741067
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1384801741075
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1384801741076
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1384801741077
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1384801741099
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1384801741099
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1384801741143
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1384801741144
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1384801741160
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1384801741210
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1384801741279
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1384801741284
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1384801741339
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1384801741446
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1384801741480
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1384801741527
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1384801741527
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1384801741552
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1384801741560
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1384801741564
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1384801741629
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1384801741685
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1384801741710
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1384801741761
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1384801741762
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1384801741795
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1384801741844
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1384801741845
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1384801741871
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1384801741872
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1384801741880
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1384801741880
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1384801741880
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1384801741881
os,sysinfo,,,"win32",1384801741883
arch,sysinfo,,,"x86",1384801741883
ws,sysinfo,,,"win32",1384801741883
locale,sysinfo,,,"en_US",1384801741883
processors,sysinfo,,,"4",1384801741883
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1384801741883
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1384801741883
java.specification.name,sysinfo,,,"Java Platform API Specification",1384801741883
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1384801741883
java.specification.version,sysinfo,,,"1.6",1384801741883
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1384801741883
java.version,sysinfo,,,"1.6.0_23",1384801741883
java.vm.info,sysinfo,,,"mixed mode",1384801741883
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1384801741883
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1384801741883
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1384801741883
java.vm.specification.version,sysinfo,,,"1.0",1384801741883
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1384801741883
java.vm.version,sysinfo,,,"19.0-b09",1384801741883
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1384801743073
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1384801743219
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1384801743322
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1384801744643
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1384801750944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801755444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801766910
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1384801768862
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1384801775099
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1384801775125
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1384801775136
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1384801784940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801785246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801785390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801787012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801794418
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384801794647
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1384801798901
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1384801799325
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1384801799481
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1384801799497
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1384801799562
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1384801799609
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1384801816560
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384801817087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384801821521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801826740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801828306
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1384801835906
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384801836902
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1384801848654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801877499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801878467
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384801878563
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1384801879551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801880086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801903975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384801903986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801905237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801986925
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384801991899
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384801991943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384801997177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802001420
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802006755
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802008692
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802011179
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802011392
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802011661
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802011928
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802012118
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802016808
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802018024
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802018224
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802018522
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802020275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802022748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802145827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802149643
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802149644
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1384802149658
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384802163793
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802166239
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802166278
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802169975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802170040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1384802189304
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802190902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802190950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802192019
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802194205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802194221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802198032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802430975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802441030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802442167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802443294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802462837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802471738
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802507924
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802507959
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802508002
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802574212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802655150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802662073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802662158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802814695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802819482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802834318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802843632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802889142
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1384802917679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384802924309
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802928505
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802930358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384802943713
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802944807
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802947131
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802947175
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802947807
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802948443
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1384802949598
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1384802985701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802985766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802987003
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1384802987008
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1384802990800
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1384802991677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802994019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384802995415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384803001003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384803003083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384803004091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384803045907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384803048925
